tag_id,domain,level,tag_name,path,parent_tag_id,parent_path,source_sheet,representative_companies,level0,level1,level2,level3,level4
d71f3375df4cfee69d313c61be32aab2,药物,3,AI 平台用于生物标志物发现与临床试验优化,AI 药物研 / AI + 特定领域研发 / 小分子及抗体类新药研发平台授权等 / AI 平台用于生物标志物发现与临床试验优化,70f561e3c5fdf87c5ad009a1ae9af5a7,AI 药物研 / AI + 特定领域研发 / 小分子及抗体类新药研发平台授权等,产业标签-药物分类及标签,埃格林医药（AI 平台授权）、智峪生科（AI + 肿瘤疫苗研发）、皓元医药（AI + 多肽药物设计）、百图生科（AI + 罕见病药物发现）、剂泰医药（AI 驱动的药物选择平台）、药明生物（AI 平台用于大分子药物研发）、迈威生物（AI 平台用于生物标志物发现）,AI 药物研,AI + 特定领域研发,小分子及抗体类新药研发平台授权等,AI 平台用于生物标志物发现与临床试验优化,
5673059248969c99e90f15a4a2084e2e,药物,3,AI 驱动的药物选择平台授权,AI 药物研 / AI + 特定领域研发 / 小分子及抗体类新药研发平台授权等 / AI 驱动的药物选择平台授权,70f561e3c5fdf87c5ad009a1ae9af5a7,AI 药物研 / AI + 特定领域研发 / 小分子及抗体类新药研发平台授权等,产业标签-药物分类及标签,埃格林医药（AI 平台授权）、智峪生科（AI + 肿瘤疫苗研发）、皓元医药（AI + 多肽药物设计）、百图生科（AI + 罕见病药物发现）、剂泰医药（AI 驱动的药物选择平台）、药明生物（AI 平台用于大分子药物研发）、迈威生物（AI 平台用于生物标志物发现）,AI 药物研,AI + 特定领域研发,小分子及抗体类新药研发平台授权等,AI 驱动的药物选择平台授权,
4fe6a8f80dab64b6895da8123a947aac,药物,3,小分子及抗体类新药研发平台授权,AI 药物研 / AI + 特定领域研发 / 小分子及抗体类新药研发平台授权等 / 小分子及抗体类新药研发平台授权,70f561e3c5fdf87c5ad009a1ae9af5a7,AI 药物研 / AI + 特定领域研发 / 小分子及抗体类新药研发平台授权等,产业标签-药物分类及标签,埃格林医药（AI 平台授权）、智峪生科（AI + 肿瘤疫苗研发）、皓元医药（AI + 多肽药物设计）、百图生科（AI + 罕见病药物发现）、剂泰医药（AI 驱动的药物选择平台）、药明生物（AI 平台用于大分子药物研发）、迈威生物（AI 平台用于生物标志物发现）,AI 药物研,AI + 特定领域研发,小分子及抗体类新药研发平台授权等,小分子及抗体类新药研发平台授权,
a5b7a244ef1dfdd0226a71ab5735a532,药物,3,AI 设计的减重 / 代谢类药物,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等 / AI 设计的减重 / 代谢类药物,72941a9ccd96f2ffdfe981d888bf27eb,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等,产业标签-药物分类及标签,埃格林医药（AI 驱动的口服小分子药物）、莱芒生物（代谢增强型细胞疗法）、倍华生物（AI 驱动的大分子药物）、德睿智药（AI 药物设计）、冰洲石生物（AI 辅助临床试验设计）、药明康德（一体化 CRDMO）、康龙化成（实验室服务与 CMC）、泰格医药（临床 CRO）、有临医药（数字化 CRO 服务）,AI 药物研,AI CRO,技术服务商,AI 驱动的口服小分子药物等,AI 设计的减重
956e14af9bae0df54d59413c9875d52b,药物,3,AI 辅助临床试验设计,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等 / AI 辅助临床试验设计,72941a9ccd96f2ffdfe981d888bf27eb,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等,产业标签-药物分类及标签,埃格林医药（AI 驱动的口服小分子药物）、莱芒生物（代谢增强型细胞疗法）、倍华生物（AI 驱动的大分子药物）、德睿智药（AI 药物设计）、冰洲石生物（AI 辅助临床试验设计）、药明康德（一体化 CRDMO）、康龙化成（实验室服务与 CMC）、泰格医药（临床 CRO）、有临医药（数字化 CRO 服务）,AI 药物研,AI CRO,技术服务商,AI 驱动的口服小分子药物等,AI 辅助临床试验设计
9d4d4d95d729856df29cadb57b04f74a,药物,3,AI 驱动的口服小分子药物,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等 / AI 驱动的口服小分子药物,72941a9ccd96f2ffdfe981d888bf27eb,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等,产业标签-药物分类及标签,埃格林医药（AI 驱动的口服小分子药物）、莱芒生物（代谢增强型细胞疗法）、倍华生物（AI 驱动的大分子药物）、德睿智药（AI 药物设计）、冰洲石生物（AI 辅助临床试验设计）、药明康德（一体化 CRDMO）、康龙化成（实验室服务与 CMC）、泰格医药（临床 CRO）、有临医药（数字化 CRO 服务）,AI 药物研,AI CRO,技术服务商,AI 驱动的口服小分子药物等,AI 驱动的口服小分子药物
27c2bafff4582a0f6570adbb5e3b3e1b,药物,3,AI 驱动的大分子药物（如倍华生物抗体平台）,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等 / AI 驱动的大分子药物（如倍华生物抗体平台）,72941a9ccd96f2ffdfe981d888bf27eb,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等,产业标签-药物分类及标签,埃格林医药（AI 驱动的口服小分子药物）、莱芒生物（代谢增强型细胞疗法）、倍华生物（AI 驱动的大分子药物）、德睿智药（AI 药物设计）、冰洲石生物（AI 辅助临床试验设计）、药明康德（一体化 CRDMO）、康龙化成（实验室服务与 CMC）、泰格医药（临床 CRO）、有临医药（数字化 CRO 服务）,AI 药物研,AI CRO,技术服务商,AI 驱动的口服小分子药物等,AI 驱动的大分子药物（如倍华生物抗体平台）
41abb5e83a7f793fe5e63eae4f76547b,药物,3,代谢增强型细胞疗法（如莱芒生物 MetaOC 平台）,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等 / 代谢增强型细胞疗法（如莱芒生物 MetaOC 平台）,72941a9ccd96f2ffdfe981d888bf27eb,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等,产业标签-药物分类及标签,埃格林医药（AI 驱动的口服小分子药物）、莱芒生物（代谢增强型细胞疗法）、倍华生物（AI 驱动的大分子药物）、德睿智药（AI 药物设计）、冰洲石生物（AI 辅助临床试验设计）、药明康德（一体化 CRDMO）、康龙化成（实验室服务与 CMC）、泰格医药（临床 CRO）、有临医药（数字化 CRO 服务）,AI 药物研,AI CRO,技术服务商,AI 驱动的口服小分子药物等,代谢增强型细胞疗法（如莱芒生物 MetaOC 平台）
65ed77d3f317c8a41f7dc42cdb2c7da7,药物,3,数字化 CRO 服务,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等 / 数字化 CRO 服务,72941a9ccd96f2ffdfe981d888bf27eb,AI 药物研 / AI CRO / 技术服务商 / AI 驱动的口服小分子药物等,产业标签-药物分类及标签,埃格林医药（AI 驱动的口服小分子药物）、莱芒生物（代谢增强型细胞疗法）、倍华生物（AI 驱动的大分子药物）、德睿智药（AI 药物设计）、冰洲石生物（AI 辅助临床试验设计）、药明康德（一体化 CRDMO）、康龙化成（实验室服务与 CMC）、泰格医药（临床 CRO）、有临医药（数字化 CRO 服务）,AI 药物研,AI CRO,技术服务商,AI 驱动的口服小分子药物等,数字化 CRO 服务
84d7487ed37107da12eb564c7a84d63e,药物,3,AI 平台用于 RNA 药物研发,AI 药物研 / AI 平台整体授权 / 合作 / AI 平台整体授权 / 合作 / AI 平台用于 RNA 药物研发,038388f369779cd9749e486dc07ba63f,AI 药物研 / AI 平台整体授权 / 合作 / AI 平台整体授权 / 合作,产业标签-药物分类及标签,药明生物（AI 平台用于大分子药物研发）、迈威生物（AI 平台用于生物标志物发现）、保诺?桑迪亚（AI 平台用于联合疗法开发）、信达生物（AI 平台合作研发）、环码生物（AI 平台用于 RNA 药物研发）,AI 药物研,AI 平台整体授权,合作,AI 平台整体授权,合作
48e859fda015d5c262dd1c1a66791e5e,药物,3,AI 平台用于大分子药物研发,AI 药物研 / AI 平台整体授权 / 合作 / AI 平台整体授权 / 合作 / AI 平台用于大分子药物研发,038388f369779cd9749e486dc07ba63f,AI 药物研 / AI 平台整体授权 / 合作 / AI 平台整体授权 / 合作,产业标签-药物分类及标签,药明生物（AI 平台用于大分子药物研发）、迈威生物（AI 平台用于生物标志物发现）、保诺?桑迪亚（AI 平台用于联合疗法开发）、信达生物（AI 平台合作研发）、环码生物（AI 平台用于 RNA 药物研发）,AI 药物研,AI 平台整体授权,合作,AI 平台整体授权,合作
eb7dc8e49294496e0654fa2bc502cba7,药物,3,AI 平台用于生物标志物发现,AI 药物研 / AI 平台整体授权 / 合作 / AI 平台整体授权 / 合作 / AI 平台用于生物标志物发现,038388f369779cd9749e486dc07ba63f,AI 药物研 / AI 平台整体授权 / 合作 / AI 平台整体授权 / 合作,产业标签-药物分类及标签,药明生物（AI 平台用于大分子药物研发）、迈威生物（AI 平台用于生物标志物发现）、保诺?桑迪亚（AI 平台用于联合疗法开发）、信达生物（AI 平台合作研发）、环码生物（AI 平台用于 RNA 药物研发）,AI 药物研,AI 平台整体授权,合作,AI 平台整体授权,合作
9cc534352abd3bb32f25ee2a1f12cfa4,药物,3,AI 平台用于联合疗法开发,AI 药物研 / AI 平台整体授权 / 合作 / AI 平台整体授权 / 合作 / AI 平台用于联合疗法开发,038388f369779cd9749e486dc07ba63f,AI 药物研 / AI 平台整体授权 / 合作 / AI 平台整体授权 / 合作,产业标签-药物分类及标签,药明生物（AI 平台用于大分子药物研发）、迈威生物（AI 平台用于生物标志物发现）、保诺?桑迪亚（AI 平台用于联合疗法开发）、信达生物（AI 平台合作研发）、环码生物（AI 平台用于 RNA 药物研发）,AI 药物研,AI 平台整体授权,合作,AI 平台整体授权,合作
d150886acb92edf8533bc6ea5b473c97,药物,3,AI 优化的代谢类药物,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / AI 优化的代谢类药物,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,AI 优化的代谢类药物,
934a83d0ce76dc2c557861fccbf05bf5,药物,3,AI 智能体（如衍因科技在 RNA 药物,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / AI 智能体（如衍因科技在 RNA 药物,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,AI 智能体（如衍因科技在 RNA 药物,
dbb6b9400b9d07fab221f594448e8741,药物,3,AI 药物研发 SaaS 平台（覆盖药物设计,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / AI 药物研发 SaaS 平台（覆盖药物设计,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,AI 药物研发 SaaS 平台（覆盖药物设计,
bfb54be7e1090442252715077986e1e3,药物,3,AI 蛋白质设计平台,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / AI 蛋白质设计平台,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,AI 蛋白质设计平台,
f11d2d0c90a85f9ce71bc32f864f5b88,药物,3,AI 设计的抗肿瘤药物,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / AI 设计的抗肿瘤药物,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,AI 设计的抗肿瘤药物,
cd59522e328aaae09e0e466389ec82cd,药物,3,AI 驱动的神经免疫疗法,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / AI 驱动的神经免疫疗法,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,AI 驱动的神经免疫疗法,
90dfac5ca693956939289c81751e11ab,药物,3,IND 申报等场景的嵌入）,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / IND 申报等场景的嵌入）,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,IND 申报等场景的嵌入）,
b68823588af4f9fee3e34b6ad5f6d4e0,药物,3,成药性预测）,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / 成药性预测）,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,成药性预测）,
6cfb4a0c22b01edfde01b46918a18761,药物,3,虚拟筛选,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等 / 虚拟筛选,d9a6089090a515dd46ccd309537237ac,AI 药物研 / AI 自研管线企业 / AI 药物研发 SaaS 平台等,产业标签-药物分类及标签,碳硅智慧（AI 药物研发 SaaS 平台）、衍因科技（AI 智能体）、智峪生科（AI 蛋白质设计平台）、百济神州（全球化临床开发）、再鼎医药（License-in 创新管线）、埃格林医药（AI 驱动的神经免疫疗法）、莱芒生物（AI 优化的代谢类药物）、信华生物（AI 驱动的大分子药物）,AI 药物研,AI 自研管线企业,AI 药物研发 SaaS 平台等,虚拟筛选,
3e26e8f1fa109bd401d343236175d530,药物,3,AI + 疫苗研发平台,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等 / AI + 疫苗研发平台,db498d424f102205323125e381f851fa,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等,产业标签-药物分类及标签,晶泰科技（小分子 / AI 药物研发平台）、腾迈医药（一站式 AI 赋能新药研发平台）、深势科技（计算设计平台）、百图生科（AI 药物研发平台）、剂泰医药（AI 药物递送平台）、智峪生科（AI + 疫苗研发平台）,AI 药物研,AI 药物研发平台,小分子,AI 药物研发平台等,AI + 疫苗研发平台
c56bee1db640a568e7568f18e79bef68,药物,3,DNA 编码化合物库技术,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等 / DNA 编码化合物库技术,db498d424f102205323125e381f851fa,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等,产业标签-药物分类及标签,晶泰科技（小分子 / AI 药物研发平台）、腾迈医药（一站式 AI 赋能新药研发平台）、深势科技（计算设计平台）、百图生科（AI 药物研发平台）、剂泰医药（AI 药物递送平台）、智峪生科（AI + 疫苗研发平台）,AI 药物研,AI 药物研发平台,小分子,AI 药物研发平台等,DNA 编码化合物库技术
c7c94d466eb17d554151bd15de5fa892,药物,3,一站式 AI 赋能新药研发平台（如腾迈医药 TandemViz?）,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等 / 一站式 AI 赋能新药研发平台（如腾迈医药 TandemViz?）,db498d424f102205323125e381f851fa,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等,产业标签-药物分类及标签,晶泰科技（小分子 / AI 药物研发平台）、腾迈医药（一站式 AI 赋能新药研发平台）、深势科技（计算设计平台）、百图生科（AI 药物研发平台）、剂泰医药（AI 药物递送平台）、智峪生科（AI + 疫苗研发平台）,AI 药物研,AI 药物研发平台,小分子,AI 药物研发平台等,一站式 AI 赋能新药研发平台（如腾迈医药 TandemViz?）
595b6d18e04d72c0a042362f3010a9d9,药物,3,小分子 / AI 药物研发平台（如晶泰科技 XtalFold?）,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等 / 小分子 / AI 药物研发平台（如晶泰科技 XtalFold?）,db498d424f102205323125e381f851fa,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等,产业标签-药物分类及标签,晶泰科技（小分子 / AI 药物研发平台）、腾迈医药（一站式 AI 赋能新药研发平台）、深势科技（计算设计平台）、百图生科（AI 药物研发平台）、剂泰医药（AI 药物递送平台）、智峪生科（AI + 疫苗研发平台）,AI 药物研,AI 药物研发平台,小分子,AI 药物研发平台等,小分子
6b69b9b1dbad8f7b1ad3e3610f556328,药物,3,计算设计平台（如深势科技 Hermite?）,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等 / 计算设计平台（如深势科技 Hermite?）,db498d424f102205323125e381f851fa,AI 药物研 / AI 药物研发平台 / 小分子 / AI 药物研发平台等,产业标签-药物分类及标签,晶泰科技（小分子 / AI 药物研发平台）、腾迈医药（一站式 AI 赋能新药研发平台）、深势科技（计算设计平台）、百图生科（AI 药物研发平台）、剂泰医药（AI 药物递送平台）、智峪生科（AI + 疫苗研发平台）,AI 药物研,AI 药物研发平台,小分子,AI 药物研发平台等,计算设计平台（如深势科技 Hermite?）
d2d86d5252dbb9dfd488edcfff5e4ded,药物,3,AI + 多肽药物发现平台,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等 / AI + 多肽药物发现平台,726479e68673b06b41a3e49e2a399881,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等,产业标签-药物分类及标签,埃格林医药（AI + 神经免疫疗法）、智峪生科（AI + 疫苗研发）、皓元医药（AI + 多肽药物发现平台）、深势科技（AI 药物发现平台）、腾迈医药（AI 蛋白质设计平台）、碳硅智慧（AI 临床试验优化平台）、衍因科技（AI 智能体平台）、皓元医药 & 迈威生物（AI + 新型 ADC 化合物库开发）,AI 药物研,AI 软件,工具平台,AI + 神经免疫疗法等,AI + 多肽药物发现平台
ffb79736cbcb5c5ac8238483f629a9bb,药物,3,AI + 新型 ADC 化合物库开发,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等 / AI + 新型 ADC 化合物库开发,726479e68673b06b41a3e49e2a399881,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等,产业标签-药物分类及标签,埃格林医药（AI + 神经免疫疗法）、智峪生科（AI + 疫苗研发）、皓元医药（AI + 多肽药物发现平台）、深势科技（AI 药物发现平台）、腾迈医药（AI 蛋白质设计平台）、碳硅智慧（AI 临床试验优化平台）、衍因科技（AI 智能体平台）、皓元医药 & 迈威生物（AI + 新型 ADC 化合物库开发）,AI 药物研,AI 软件,工具平台,AI + 神经免疫疗法等,AI + 新型 ADC 化合物库开发
a6842c9d7a16308a5a0bf7354110e0fd,药物,3,AI + 疫苗研发（如智峪生科与沃森生物合作）,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等 / AI + 疫苗研发（如智峪生科与沃森生物合作）,726479e68673b06b41a3e49e2a399881,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等,产业标签-药物分类及标签,埃格林医药（AI + 神经免疫疗法）、智峪生科（AI + 疫苗研发）、皓元医药（AI + 多肽药物发现平台）、深势科技（AI 药物发现平台）、腾迈医药（AI 蛋白质设计平台）、碳硅智慧（AI 临床试验优化平台）、衍因科技（AI 智能体平台）、皓元医药 & 迈威生物（AI + 新型 ADC 化合物库开发）,AI 药物研,AI 软件,工具平台,AI + 神经免疫疗法等,AI + 疫苗研发（如智峪生科与沃森生物合作）
cd7714585710d75dbb0f9451f2c9869a,药物,3,AI + 神经免疫疗法（如埃格林医药 EG-501）,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等 / AI + 神经免疫疗法（如埃格林医药 EG-501）,726479e68673b06b41a3e49e2a399881,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等,产业标签-药物分类及标签,埃格林医药（AI + 神经免疫疗法）、智峪生科（AI + 疫苗研发）、皓元医药（AI + 多肽药物发现平台）、深势科技（AI 药物发现平台）、腾迈医药（AI 蛋白质设计平台）、碳硅智慧（AI 临床试验优化平台）、衍因科技（AI 智能体平台）、皓元医药 & 迈威生物（AI + 新型 ADC 化合物库开发）,AI 药物研,AI 软件,工具平台,AI + 神经免疫疗法等,AI + 神经免疫疗法（如埃格林医药 EG-501）
3ae39773e13ae59d26b4b45495256a6b,药物,3,AI 临床试验优化平台,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等 / AI 临床试验优化平台,726479e68673b06b41a3e49e2a399881,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等,产业标签-药物分类及标签,埃格林医药（AI + 神经免疫疗法）、智峪生科（AI + 疫苗研发）、皓元医药（AI + 多肽药物发现平台）、深势科技（AI 药物发现平台）、腾迈医药（AI 蛋白质设计平台）、碳硅智慧（AI 临床试验优化平台）、衍因科技（AI 智能体平台）、皓元医药 & 迈威生物（AI + 新型 ADC 化合物库开发）,AI 药物研,AI 软件,工具平台,AI + 神经免疫疗法等,AI 临床试验优化平台
f7cb3c06bb673ae2cee96c804dc2deb8,药物,3,AI 药物发现平台,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等 / AI 药物发现平台,726479e68673b06b41a3e49e2a399881,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等,产业标签-药物分类及标签,埃格林医药（AI + 神经免疫疗法）、智峪生科（AI + 疫苗研发）、皓元医药（AI + 多肽药物发现平台）、深势科技（AI 药物发现平台）、腾迈医药（AI 蛋白质设计平台）、碳硅智慧（AI 临床试验优化平台）、衍因科技（AI 智能体平台）、皓元医药 & 迈威生物（AI + 新型 ADC 化合物库开发）,AI 药物研,AI 软件,工具平台,AI + 神经免疫疗法等,AI 药物发现平台
e14ea7ce672188360e66f82d3984e7b2,药物,3,AI 蛋白质设计平台,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等 / AI 蛋白质设计平台,726479e68673b06b41a3e49e2a399881,AI 药物研 / AI 软件 / 工具平台 / AI + 神经免疫疗法等,产业标签-药物分类及标签,埃格林医药（AI + 神经免疫疗法）、智峪生科（AI + 疫苗研发）、皓元医药（AI + 多肽药物发现平台）、深势科技（AI 药物发现平台）、腾迈医药（AI 蛋白质设计平台）、碳硅智慧（AI 临床试验优化平台）、衍因科技（AI 智能体平台）、皓元医药 & 迈威生物（AI + 新型 ADC 化合物库开发）,AI 药物研,AI 软件,工具平台,AI + 神经免疫疗法等,AI 蛋白质设计平台
0ee446afbed42054a17d186007512665,药物,3,呼吸系统类,药品 / 中药 / 中成药 / 呼吸系统类,9e6966647a0abe3ed42d0d66af6fca00,药品 / 中药 / 中成药,产业标签-药物分类及标签,步长制药（心脑血管类）、以岭药业（呼吸系统类）、云南白药（抗肿瘤辅助类）,药品,中药,中成药,呼吸系统类,
bea50524bb0913b420c41682fb379204,药物,3,心脑血管类,药品 / 中药 / 中成药 / 心脑血管类,9e6966647a0abe3ed42d0d66af6fca00,药品 / 中药 / 中成药,产业标签-药物分类及标签,步长制药（心脑血管类）、以岭药业（呼吸系统类）、云南白药（抗肿瘤辅助类）,药品,中药,中成药,心脑血管类,
96b426cab3964b903bed41344546ae50,药物,3,抗肿瘤辅助类,药品 / 中药 / 中成药 / 抗肿瘤辅助类,9e6966647a0abe3ed42d0d66af6fca00,药品 / 中药 / 中成药,产业标签-药物分类及标签,步长制药（心脑血管类）、以岭药业（呼吸系统类）、云南白药（抗肿瘤辅助类）,药品,中药,中成药,抗肿瘤辅助类,
ce37a650080489bf90badca1ab4dac1c,药物,3,传统饮片,药品 / 中药 / 中药饮片 / 传统饮片,49c05de18aeead8ce737d34e17ab6b81,药品 / 中药 / 中药饮片,产业标签-药物分类及标签,康缘药业（配方颗粒）、同仁堂（传统饮片）、华润三九（破壁饮片）,药品,中药,中药饮片,传统饮片,
f31fd52c185127b9dbeb020512c95d10,药物,3,破壁饮片,药品 / 中药 / 中药饮片 / 破壁饮片,49c05de18aeead8ce737d34e17ab6b81,药品 / 中药 / 中药饮片,产业标签-药物分类及标签,康缘药业（配方颗粒）、同仁堂（传统饮片）、华润三九（破壁饮片）,药品,中药,中药饮片,破壁饮片,
c9c29e0db9b2ad809ea025d5b811afde,药物,3,配方颗粒,药品 / 中药 / 中药饮片 / 配方颗粒,49c05de18aeead8ce737d34e17ab6b81,药品 / 中药 / 中药饮片,产业标签-药物分类及标签,康缘药业（配方颗粒）、同仁堂（传统饮片）、华润三九（破壁饮片）,药品,中药,中药饮片,配方颗粒,
9eebef1a592423bcb15a4c74cc848319,药物,3,仿制药,药品 / 化学制药 / 化学制剂 / 仿制药,a9c67eb7a2b382c44504947ba0d17b0d,药品 / 化学制药 / 化学制剂,产业标签-药物分类及标签,恒瑞医药（创新小分子药）、中国生物制药（改良型新药）、石药集团（仿制药）、翰森制药（减重领域小分子药）、联邦制药（减重领域小分子药）、劲方医药（肿瘤靶向小分子药）、埃格林医药（自免领域小分子药）、派格生物（减重领域小分子药）、先为达生物（减重领域小分子药）,药品,化学制药,化学制剂,仿制药,
